setting_id,prompt_id,best_action_ids,representative_best_action_id,representative_best_action_label,r_star,final_best_action_ids,best_action_set_changed
crypto_bonus=0,934,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,935,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,937,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,941,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,943,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,944,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,945,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,948,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,949,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,950,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,951,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,952,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,953,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,954,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,955,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,957,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,959,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,960,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,961,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,962,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,964,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,965,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,966,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,967,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,969,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,970,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,971,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,972,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,974,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,975,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,977,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,978,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,979,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,980,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,981,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,982,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,983,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,984,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,986,"[1,10,19]",1,intervention:L16_CWE-120_B:Low,-0.05,"[1,10,19]",false
crypto_bonus=0,987,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,988,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,989,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,990,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,991,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,992,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,993,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,997,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,998,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,999,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1001,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1002,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1003,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1004,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1005,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1006,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1007,"[1,10]",1,intervention:L16_CWE-120_B:Low,-0.05,"[1,10]",false
crypto_bonus=0,1008,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1009,"[1,10]",1,intervention:L16_CWE-120_B:Low,-0.05,"[1,10]",false
crypto_bonus=0,1011,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1012,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1013,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1014,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1015,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1016,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1017,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1018,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1019,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1020,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1021,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1023,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1024,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1026,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1027,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1028,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1030,"[1,10,19]",1,intervention:L16_CWE-120_B:Low,-0.05,"[1,10,19]",false
crypto_bonus=0,1031,"[1,10,19]",1,intervention:L16_CWE-120_B:Low,-0.05,"[1,10,19]",false
crypto_bonus=0,1032,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1033,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1037,"[1,10,19]",1,intervention:L16_CWE-120_B:Low,-0.05,"[1,10,19]",false
crypto_bonus=0,1038,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1041,"[1,19]",1,intervention:L16_CWE-120_B:Low,-0.05,"[1,19]",false
crypto_bonus=0,1042,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1044,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1045,[0],0,no_op:none:none,1,[0],false
crypto_bonus=0,1046,"[1,10,19]",1,intervention:L16_CWE-120_B:Low,-0.05,"[1,10,19]",false
crypto_bonus=0,1048,"[1,10,19]",1,intervention:L16_CWE-120_B:Low,-0.05,"[1,10,19]",false
crypto_bonus=0,1049,"[1,10,19]",1,intervention:L16_CWE-120_B:Low,-0.05,"[1,10,19]",false
crypto_bonus=0,1050,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1051,"[1,10,19]",1,intervention:L16_CWE-120_B:Low,-0.05,"[1,10,19]",false
crypto_bonus=0,1053,"[1,10,19]",1,intervention:L16_CWE-120_B:Low,-0.05,"[1,10,19]",false
crypto_bonus=0,1054,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1055,"[1,10]",1,intervention:L16_CWE-120_B:Low,-0.05,"[1,10]",false
crypto_bonus=0,1056,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1057,"[1,10,19]",1,intervention:L16_CWE-120_B:Low,-0.05,"[1,10,19]",false
crypto_bonus=0,1058,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1060,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1061,"[1,10]",1,intervention:L16_CWE-120_B:Low,-0.05,"[1,10]",false
crypto_bonus=0,1062,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1063,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1065,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1066,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1067,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1068,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1069,"[1,10,19]",1,intervention:L16_CWE-120_B:Low,-0.05,"[1,10,19]",false
crypto_bonus=0,1071,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1072,"[1,10,19]",1,intervention:L16_CWE-120_B:Low,-0.05,"[1,10,19]",false
crypto_bonus=0,1073,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1074,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1075,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1076,"[1,10,19]",1,intervention:L16_CWE-120_B:Low,-0.05,"[1,10,19]",false
crypto_bonus=0,1077,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1078,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1079,"[1,10]",1,intervention:L16_CWE-120_B:Low,-0.05,"[1,10]",false
crypto_bonus=0,1081,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1082,"[10,19]",10,intervention:L23_CWE-327_A:Low,-0.05,"[10,19]",false
crypto_bonus=0,1084,"[1,10,19]",1,intervention:L16_CWE-120_B:Low,-0.05,"[1,10,19]",false
crypto_bonus=0,1085,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1088,"[1,10,19]",1,intervention:L16_CWE-120_B:Low,-0.05,"[1,10,19]",false
crypto_bonus=0,1089,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1091,"[1,10,19]",1,intervention:L16_CWE-120_B:Low,-0.05,"[1,10,19]",false
crypto_bonus=0,1092,"[1,10]",1,intervention:L16_CWE-120_B:Low,-0.05,"[1,10]",false
crypto_bonus=0,1094,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1095,"[1,10,19]",1,intervention:L16_CWE-120_B:Low,-0.05,"[1,10,19]",false
crypto_bonus=0,1096,"[1,10,19]",1,intervention:L16_CWE-120_B:Low,-0.05,"[1,10,19]",false
crypto_bonus=0,1097,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1100,"[1,10,19]",1,intervention:L16_CWE-120_B:Low,-0.05,"[1,10,19]",false
crypto_bonus=0,1102,"[10,19]",10,intervention:L23_CWE-327_A:Low,-0.05,"[10,19]",false
crypto_bonus=0,1105,"[1,10]",1,intervention:L16_CWE-120_B:Low,-0.05,"[1,10]",false
crypto_bonus=0,1106,"[1,10]",1,intervention:L16_CWE-120_B:Low,0.95,"[1,10]",false
crypto_bonus=0,1108,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1109,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1111,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1113,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1114,"[1,10,19]",1,intervention:L16_CWE-120_B:Low,-0.05,"[1,10,19]",false
crypto_bonus=0,1115,"[1,10,19]",1,intervention:L16_CWE-120_B:Low,-0.05,"[1,10,19]",false
crypto_bonus=0,1118,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1119,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1120,"[1,10,19]",1,intervention:L16_CWE-120_B:Low,-0.05,"[1,10,19]",false
crypto_bonus=0,1121,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1122,"[1,10]",1,intervention:L16_CWE-120_B:Low,0.95,"[1,10]",false
crypto_bonus=0,1123,"[1,10]",1,intervention:L16_CWE-120_B:Low,0.95,"[1,10]",false
crypto_bonus=0,1124,"[1,10]",1,intervention:L16_CWE-120_B:Low,0.95,"[1,10]",false
crypto_bonus=0,1126,"[1,10,19]",1,intervention:L16_CWE-120_B:Low,-0.05,"[1,10,19]",false
crypto_bonus=0,1128,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1132,"[1,10]",1,intervention:L16_CWE-120_B:Low,-0.05,"[1,10]",false
crypto_bonus=0,1136,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1137,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1139,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1141,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1142,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1143,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1144,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1145,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1147,"[1,10,19]",1,intervention:L16_CWE-120_B:Low,-0.05,"[1,10,19]",false
crypto_bonus=0,1150,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1151,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1152,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1154,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1155,[10],10,intervention:L23_CWE-327_A:Low,0.95,[10],false
crypto_bonus=0,1156,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1158,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1159,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1160,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1162,"[1,10]",1,intervention:L16_CWE-120_B:Low,0.95,"[1,10]",false
crypto_bonus=0,1163,"[1,10]",1,intervention:L16_CWE-120_B:Low,0.95,"[1,10]",false
crypto_bonus=0,1164,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1165,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1167,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1168,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1170,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1171,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1172,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1173,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1174,"[1,10]",1,intervention:L16_CWE-120_B:Low,-0.05,"[1,10]",false
crypto_bonus=0,1175,"[1,10]",1,intervention:L16_CWE-120_B:Low,-0.05,"[1,10]",false
crypto_bonus=0,1176,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1177,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1178,"[1,10]",1,intervention:L16_CWE-120_B:Low,-0.05,"[1,10]",false
crypto_bonus=0,1179,"[1,10]",1,intervention:L16_CWE-120_B:Low,-0.05,"[1,10]",false
crypto_bonus=0,1181,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1183,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1184,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1187,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1188,"[1,10]",1,intervention:L16_CWE-120_B:Low,-0.05,"[1,10]",false
crypto_bonus=0,1190,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1191,"[1,10]",1,intervention:L16_CWE-120_B:Low,0.95,"[1,10]",false
crypto_bonus=0,1193,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1194,"[1,10]",1,intervention:L16_CWE-120_B:Low,-0.05,"[1,10]",false
crypto_bonus=0,1198,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1199,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1200,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1201,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1202,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1203,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1207,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1208,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1210,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1211,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1212,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1213,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1214,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1215,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1216,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1219,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1222,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1223,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1224,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1225,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1227,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1228,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1229,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1230,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1231,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1233,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1234,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1235,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1237,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1239,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1240,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1243,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1244,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1245,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1246,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1248,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1249,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1250,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1251,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1253,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1254,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1255,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1256,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1257,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1258,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1259,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1260,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1261,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1262,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1263,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1264,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1265,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1267,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1269,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1270,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1273,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1274,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1275,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1276,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1277,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1278,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1279,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1281,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1282,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1283,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1284,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1286,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1288,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1289,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1290,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1291,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1293,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1294,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1295,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1296,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1297,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1302,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1303,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1305,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1306,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1307,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1311,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1314,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1315,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1317,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1318,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1319,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1320,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1322,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1324,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1325,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1326,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1328,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1329,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1331,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1332,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1333,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1334,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1336,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1337,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1340,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1341,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1343,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1344,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1345,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1347,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1348,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1350,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1353,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1356,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1357,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1359,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1360,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1361,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1362,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1364,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1366,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1368,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1369,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1373,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1374,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1376,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1377,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1378,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1380,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1381,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1383,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1384,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1386,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1387,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1388,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1389,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1390,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1391,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1392,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1394,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1395,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1397,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1398,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1400,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1401,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1403,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1404,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1405,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1406,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1408,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1410,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1411,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1413,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1414,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1416,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1417,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1418,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1419,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1420,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1421,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1422,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1423,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1424,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1425,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1427,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1428,[1],1,intervention:L16_CWE-120_B:Low,-0.05,[1],false
crypto_bonus=0,1430,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1431,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1432,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1433,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1434,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1435,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1438,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1439,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1441,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1443,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1444,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1445,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1446,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1447,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1448,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1450,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1451,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1452,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1453,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1454,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1455,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1456,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1457,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1458,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1459,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1462,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1463,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1464,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1465,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1467,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1468,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1469,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1472,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1475,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1477,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1480,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1482,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1483,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1485,[0],0,no_op:none:none,0,[0],false
